,ICAO Code,First Seen Timestamp,Last Seen Timestamp,Arrival Airport Code,Destination Airport Code,Flight Number
385,'a445ee',1579394293,1579403279,'KFLL','KORD','UAL564  '
386,'a1ce16',1579394906,1579403056,'KFLL','KDAL','SWA2280 '
387,'a6a00b',1579393405,1579402971,'KFLL','KJFK','JBU1201 '
388,'4d2139',1579364382,1579402667,'KFLL','LIRA','VJT972  '
389,'abadf9',1579392784,1579402519,'KFLL','KBUF','SWA2334 '
390,'aa9e90',1579394416,1579402348,'KFLL','KBWI','SWA2877 '
391,'a5251f',1579390978,1579402166,'KFLL','KDEN','SWA2670 '
392,'a53b2b',1579394806,1579401983,'KFLL','KIAH','UAL480  '
393,'abd8a5',1579394931,1579401866,'KFLL','KHOU','SWA2978 '
394,'a86061',1579393220,1579401680,'KFLL','KPHL','NKS1009 '
395,'a7db08',1579399346,1579401554,'KFLL','KTPA','NKS575  '
396,'a8f338',1579393085,1579401432,'KFLL','KDFW','NKS470  '
397,'a87196',1579393128,1579401359,'KFLL','KLBE','NKS727  '
398,'a81ee1',1579393393,1579401287,'KFLL','KAUS','NKS512  '
399,'a19d0d',1579391766,1579401223,'KFLL','KJFK','JBU1401 '
400,'a8d327',1579391807,1579401155,'KFLL','71MI','NKS845  '
401,'a30dc5',1579393227,1579401102,'KFLL','KDCA','SWA4547 '
402,'ab4f5d',1579390857,1579400996,'KFLL',None,'JBU87   '
403,'a88429',1579389593,1579400947,'KFLL','KIAH','NKS2680 '
404,'a8352b',1579395563,1579400878,'KFLL','KCLT','NKS981  '
405,'a8e813',1579399541,1579400836,'KFLL','KRSW','NKS8801 '
406,'c0809e',1579390208,1579400711,'KFLL','CYYZ','WJA1220 '
407,'a36553',1579392865,1579400617,'KFLL','KDCA','JBU1979 '
408,'a06f72',1579399895,1579400502,'KFLL',None,'N127TX  '
409,'a83108',1579399711,1579400362,'KFLL',None,'JBU1710 '
410,'abaf1e',1579391014,1579400009,'KFLL',None,'DAL2208 '
411,'a5f976',1579389656,1579399878,'KFLL','KROC','SWA5551 '
412,'a46ce1',1579390477,1579399605,'KFLL','KEWR','UAL548  '
413,'a6ab93',1579389772,1579399456,'KFLL',None,'NKS161  '
414,'aa4e52',1579393241,1579399436,'KFLL','KBNA','SWA1067 '
415,'a5f581',1579391203,1579399266,'KFLL','KIAD','UAL2232 '
416,'a4d9d8',1579388955,1579398625,'KFLL','KMKE','SWA5054 '
417,'acb950',1579393282,1579398407,'KFLL','KATL','NKS107  '
418,'c0607e',1579386494,1579398323,'KFLL','CYOW','ROU1616 '
419,'a809f5',1579395812,1579398219,'KFLL',None,'NKS195  '
420,'adf194',1579389664,1579398059,'KFLL','KDFW','AAL826  '
421,'abc14d',1579388740,1579397808,'KFLL','KMDW','SWA5601 '
422,'a78cfc',1579367427,1579397661,'KFLL','KFLL','JBU385  '
423,'a32ef8',1579394531,1579397299,'KFLL',None,'JBU2617 '
424,'a60852',1579389086,1579397134,'KFLL','KBWI','SWA5708 '
425,'a6c120',1579391707,1579397016,'KFLL','KCLT','AAL469  '
426,'a3f473',1579386399,1579396806,'KFLL','KORH','JBU2019 '
427,'abeeea',1579387384,1579396637,'KFLL','KMCI','SWA2424 '
428,'a845f4',1579381154,1579396550,'KFLL','KLAS','JBU2908 '
429,'a8def1',1579391588,1579396374,'KFLL','KATL','DAL2168 '
430,'a3b4c8',1579387071,1579396212,'KFLL','KLGA','DAL2544 '
431,'a6a7dc',1579391175,1579396106,'KFLL','KATL','NKS403  '
432,'abe09a',1579386888,1579395641,'KFLL','TJIG','SWA4089 '
433,'a891a7',1579388847,1579395493,'KFLL',None,'NKS1735 '
434,'a9ed12',1579384872,1579395077,'KFLL',None,'SWA5107 '
435,'c050b9',1579383668,1579394608,'KFLL','CYUL','ROU1606 '
436,'a66239',1579384210,1579394439,'KFLL','KBOS','JBU69   '
437,'aaae1b',1579383957,1579394208,'KFLL',None,'SWA4774 '
438,'aa6a98',1579386352,1579394090,'KFLL',None,'SWA3388 '
439,'ac97e1',1579385325,1579393997,'KFLL',None,'NKS212  '
440,'abc3c6',1579385455,1579393949,'KFLL','KPHL','SWA2952 '
441,'a39eac',1579393121,1579393825,'KFLL','KMIA','EJA332  '
442,'a6c013',1579385267,1579393724,'KFLL','MROC','JBU38   '
443,'acca19',1579376905,1579393688,'KFLL','KLAX','JBU2200 '
444,'a5a30a',1579385305,1579393492,'KFLL','KCMH','SWA5110 '
445,'a7fed0',1579384974,1579393391,'KFLL','KPHL','NKS1811 '
446,'c02202',1579381185,1579393215,'KFLL','CYYZ','ROU1626 '
447,'a3c8cb',1579382269,1579393011,'KFLL','KBOS','DAL2027 '
448,'a542d7',1579383125,1579392778,'KFLL','KISP','SWA5164 '
449,'a3e94e',1579386828,1579392674,'KFLL','KRDU','JBU2625 '
450,'a83876',1579382332,1579392539,'KFLL','KPVD','JBU1197 '
451,'acc799',1579383297,1579392206,'KFLL','KCLE','SWA4814 '
452,'a2ded8',1579387094,1579392143,'KFLL','KATL','SWA2927 '
453,'a1ccc4',1579369207,1579392080,'KFLL',None,'N215H   '
454,'a2fb32',1579383599,1579391931,'KFLL','82PA','SWA3142 '
455,'a8cf70',1579383694,1579391879,'KFLL','TJIG','NKS710  '
456,'c02209',1579380777,1579391576,'KFLL','CYYZ','ROU1624 '
457,'a8dcee',1579368228,1579391445,'KFLL','71MI','NKS285  '
458,'a33272',1579381781,1579391329,'KFLL','KISP','FFT2847 '
459,'a6fb32',1579383110,1579391248,'KFLL','KPHL','AAL1870 '
460,'a43fba',1579384440,1579391106,'KFLL',None,'JBU645  '
461,'a92bec',1579378762,1579390962,'KFLL','SKBO','NKS400  '
462,'a8e0a5',1579381637,1579390848,'KFLL','KLGA','NKS171  '
463,'a708b0',1579385293,1579390768,'KFLL','KCLT','AAL2686 '
464,'a70463',1579385730,1579390676,'KFLL','KATL','DAL2334 '
465,'a8bcdd',1579382280,1579390600,'KFLL','MROC','NKS756  '
466,'c04ddc',1579380251,1579390504,'KFLL','CYHM','WSW820  '
467,'a90f92',1579381635,1579390410,'KFLL',None,'NKS101  '
468,'a8553c',1579389613,1579390252,'KFLL',None,'NKS236  '
469,'a3c3e6',1579380941,1579390079,'KFLL','KEWR','UAL2215 '
470,'a4b1fc',1579387142,1579389977,'KFLL','KTPA','SIL0091 '
471,'a2401b',1579384470,1579389822,'KFLL',None,'AAY1738 '
472,'a92b2b',1579378688,1579389701,'KFLL','KISP','PXG690  '
473,'a993fc',1579387323,1579389479,'KFLL','KTPA','SWA9003 '
474,'a6740f',1579374373,1579389389,'KFLL','KPSP','N515AN  '
475,'ac4a44',1579381176,1579389227,'KFLL','KDFW','AAL2198 '
476,'a793b1',1579370712,1579388949,'KFLL','KSEA','ASA38   '
477,'a8ebca',1579387934,1579388744,'KFLL',None,'NKS886  '
478,'accf07',1579386615,1579388624,'KFLL',None,'SWA3240 '
479,'ad9e73',1579371742,1579388579,'KFLL','KLAX','JBU700  '
480,'a80d47',1579379194,1579388518,'KFLL','KTEB','NEW618  '
481,'abef98',1579379083,1579388380,'KFLL','KMCI','SWA3477 '
482,'a24757',1579379529,1579388255,'KFLL','KBWI','SWA5538 '
483,'abbd73',1579381560,1579388008,'KFLL','KBNA','SWA5207 '
484,'a4d621',1579378606,1579387864,'KFLL','KMDW','SWA5662 '
485,'acb599',1579378762,1579387698,'KFLL','KCLE','NKS1970 '
486,'0d0925',1579385561,1579387531,'KFLL',None,'XACRS   '
487,'a06e64',1579385868,1579387528,'KFLL','KSRQ','N127HB  '
488,'a70bd1',1579382400,1579387295,'KFLL','KATL','DAL2154 '
489,'abd26b',1579376979,1579387116,'KFLL','KMKE','SWA3675 '
490,'ac9f4f',1579386278,1579387033,'KFLL',None,'NKS270  '
491,'aa7abd',1579379736,1579386906,'KFLL','KIAH','UAL606  '
492,'ad646e',1579369151,1579386807,'KFLL','KSFO','JBU578  '
493,'a5741d',1579385915,1579386689,'KFLL',None,'SWA6025 '
494,'a869bc',1579380285,1579386627,'KFLL','KBNA','JBU182  '
495,'a6fe1a',1579381601,1579386498,'KFLL','FA49','N55LP   '
496,'a854d0',1579374460,1579386454,'KFLL',None,'JBU48   '
497,'a83ef2',1579381299,1579386165,'KFLL','KATL','NKS537  '
498,'ab1c47',1579375108,1579385942,'KFLL','KMSP','DAL1826 '
499,'aaa96f',1579375685,1579385899,'KFLL','KBUF','SWA3438 '
500,'a1ed66',1579380341,1579385841,'KFLL',None,'AAY1215 '
501,'a683a8',1579376867,1579385735,'KFLL',None,'JBU2760 '
502,'abd536',1579375416,1579385631,'KFLL','KPVD','SWA2576 '
503,'ad4f72',1579376281,1579385535,'KFLL','KLGA','JBU1171 '
504,'aa11b1',1579382603,1579385462,'KFLL',None,'DCM6009 '
505,'a74e7a',1579368311,1579385264,'KFLL','KLAX','ASA332  '
506,'c00cd6',1579367737,1579385096,'KFLL','CYYC','WJA1630 '
507,'a7ea1d',1579383183,1579384786,'KFLL','FA54','EJA609  '
508,'a5f7a8',1579383472,1579384692,'KFLL','FA37','DCM3530 '
509,'a82298',1579380145,1579384600,'KFLL',None,'NKS244  '
510,'a29748',1579375694,1579384495,'KFLL','KBWI','SWA2873 '
511,'a8fd73',1579375140,1579384468,'KFLL',None,'DAL1704 '
512,'aa9e4a',1579383626,1579384346,'KFLL',None,'SWA619  '
513,'a3dbd0',1579376165,1579384302,'KFLL','KDCA','JBU1579 '
514,'ab635d',1579370587,1579384233,'KFLL','KPHX','SWA3097 '
515,'aa8864',1579376266,1579384179,'KFLL','KCVG','SWA4955 '
516,'aa3518',1579383430,1579384152,'KFLL',None,'SWA1631 '
517,'c001ed',1579366069,1579384090,'KFLL','CYHU','ASP489  '
518,'a4c0d8',1579383270,1579383998,'KFLL',None,'SIL0086 '
519,'ac82f5',1579376715,1579383935,'KFLL','KIAH','NKS1858 '
520,'a1741a',1579382682,1579383724,'KFLL',None,'JBU1398 '
521,'ac8a63',1579377304,1579383658,'KFLL','KBNA','NKS1961 '
522,'a85caa',1579376120,1579383494,'KFLL','MDPC','NKS784  '
523,'a6d3af',1579378393,1579383366,'KFLL','KATL','DAL1099 '
524,'abc4be',1579374721,1579383263,'KFLL','MROC','SWA1208 '
525,'a88d29',1579382460,1579383170,'KFLL',None,'        '
526,'0a8054',1579382431,1579383127,'KFLL',None,'BHS205  '
527,'aa76a8',1579381714,1579383024,'KFLL',None,'SWA3923 '
528,'a781d7',1579375470,1579382947,'KFLL','MDPC','JBU174  '
529,'a91ab7',1579376230,1579382857,'KFLL',None,'NKS142  '
530,'a21d14',1579372811,1579382752,'KFLL',None,'SWA3415 '
531,'abc12a',1579374121,1579382619,'KFLL','TJSJ','SWA4084 '
532,'a43ee8',1579370851,1579382510,'KFLL','KDEN','UAL250  '
533,'acf492',1579374099,1579382366,'KFLL','KDFW','AAL244  '
534,'ab6efc',1579372751,1579382260,'KFLL',None,'DAL2918 '
535,'a34517',1579381516,1579382247,'KFLL',None,'N31GJ   '
536,'aab9aa',1579361119,1579382097,'KFLL','KBWI','SWA1611 '
537,'acb2ad',1579379722,1579381811,'KFLL','KTPA','SWA4990 '
538,'ac86ac',1579381080,1579381759,'KFLL',None,'NKS702  '
539,'a1226e',1579376231,1579381619,'KFLL','KCLT','AAL1709 '
540,'a30a0e',1579377096,1579381486,'KFLL',None,'SWA1007 '
541,'47902f',1579345935,1579381289,'KFLL','ENGM','NAX7BW  '
542,'a55055',1579372833,1579380799,'KFLL','KCMH','SWA2337 '
543,'a24a0b',1579373701,1579380792,'KFLL','KDAB','N247AL  '
544,'a72b6b',1579379010,1579380634,'KFLL',None,'JBU1500 '
545,'a2af2a',1579370405,1579380507,'KFLL','KGRR','AAY1704 '
546,'a837a3',1579373477,1579380378,'KFLL','KIAH','UAL2458 '
547,'a4dd8f',1579371372,1579380116,'KFLL','KBWI','SWA2564 '
548,'aa9e04',1579372342,1579380018,'KFLL','MDPC','SWA492  '
549,'a36d83',1579378336,1579379921,'KFLL',None,'N32RW   '
550,'a1ff83',1579372130,1579379896,'KFLL','KAUS','JBU512  '
551,'a8aba8',1579371616,1579379763,'KFLL','KACY','NKS235  '
552,'ad5a18',1579365533,1579379593,'KFLL','KHWO','N96D    '
553,'a7167f',1579367526,1579379584,'KFLL',None,'JBU1020 '
554,'ad694c',1579371586,1579379570,'KFLL','KSAT','SWA3621 '
555,'aa649c',1579364553,1579379484,'KFLL','KLAS','SWA3708 '
556,'a9073a',1579374433,1579379297,'KFLL','KATL','DAL1009 '
557,'a752ea',1579373914,1579379227,'KFLL','KATL','JBU567  '
558,'acae2b',1579372989,1579379167,'KFLL','KRDU','NKS498  '
559,'a9d605',1579367353,1579379093,'KFLL','KDEN','UAL2188 '
560,'a9d62e',1579369440,1579378974,'KFLL','KORD','UAL508  '
561,'a7e20a',1579368312,1579378911,'KFLL','KBOS','JBU2269 '
562,'aac4bb',1579377541,1579378859,'KFLL',None,'SWA1216 '
563,'a708da',1579371081,1579378827,'KFLL','KDCA','SWA2472 '
564,'a5c289',1579376520,1579378767,'KFLL','KPIE','N470QS  '
565,'a32ef8',1579377780,1579378697,'KFLL',None,'JBU2976 '
566,'ab5bf0',1579370872,1579378616,'KFLL','KAUS','SWA4924 '
567,'a37df6',1579370941,1579378585,'KFLL','KDCA','JBU1479 '
568,'a0b64b',1579365107,1579378515,'KFLL','KPHX','N145LP  '
569,'a8955e',1579369359,1579378467,'KFLL','KLGA','NKS197  '
570,'0c6018',1579349379,1579378393,'KFLL',None,'BWA456  '
571,'aaa107',1579372326,1579378366,'KFLL','KRDU','SWA5553 '
572,'e4941b',1579348623,1579378219,'KFLL','SBKP','AZU8702 '
573,'a44728',1579369577,1579378049,'KFLL',None,'JBU2054 '
574,'a1e5f8',1579371684,1579377963,'KFLL','KTYS','AAY1756 '
575,'a87898',1579369292,1579377822,'KFLL','KJFK','JBU201  '
576,'abcd77',1579371473,1579377740,'KFLL','KRDU','PVO86   '
577,'a03ce6',1579372140,1579377583,'KFLL','KCLT','AAL523  '
578,'a70c91',1579362818,1579377462,'KFLL','KBWI','SWA1867 '
579,'ac96e8',1579367202,1579377319,'KFLL',None,'N910CL  '
580,'ad292a',1579372170,1579377118,'KFLL','KATL','SWA5955 '
581,'acb950',1579367163,1579376845,'KFLL',None,'NKS663  '
582,'a523b1',1579366556,1579376650,'KFLL',None,'LXJ430  '
583,'acdc40',1579365684,1579376562,'KFLL','KMSP','DAL2554 '
584,'acaec8',1579371220,1579376459,'KFLL','KCLT','AAL1877 '
585,'a3b4d6',1579367970,1579376330,'KFLL','KPHL','AAL1845 '
586,'a87196',1579367235,1579376172,'KFLL','KCLE','NKS419  '
587,'aaa247',1579367951,1579376153,'KFLL','KSTL','SWA4841 '
588,'3a4a61',1579362823,1579376086,'KFLL',None,'FOSTB   '
589,'a1f94c',1579364360,1579376007,'KFLL','KDEN','SWA3060 '
590,'a70f11',1579375080,1579375917,'KFLL',None,'JBU40   '
591,'a8c094',1579365396,1579375794,'KFLL','KBOS','NKS609  '
592,'a4034f',1579373225,1579375692,'KFLL',None,'JBU1131 '
593,'acbf60',1579367312,1579375641,'KFLL','KPIT','NKS1451 '
594,'abb90d',1579367377,1579375467,'KFLL','KDAL','SWA3483 '
595,'0c2069',1579374072,1579375437,'KFLL',None,'CMP265  '
596,'a622ef',1579374030,1579375348,'KFLL','KRSW','NJE7QC  '
597,'ac7b87',1579365424,1579375259,'KFLL',None,'NKS1360 '
598,'abd59a',1579371071,1579375098,'KFLL',None,'SWA4620 '
599,'a3bda6',1579365915,1579374989,'KFLL','KJFK','DAL2598 '
600,'a874e1',1579365915,1579374914,'KFLL','KEWR','JBU305  '
601,'ac8577',1579366650,1579374820,'KFLL','KDFW','AAL1180 '
602,'a43ea2',1579365664,1579374650,'KFLL','KEWR','UAL832  '
603,'a6721b',1579365341,1579374461,'KFLL','KPHL','GAJ514  '
604,'a8e262',1579369461,1579374325,'KFLL','KATL','DAL406  '
605,'a460ab',1579371990,1579374240,'KFLL','FA37','N381TA  '
606,'aafca8',1579365100,1579374149,'KFLL','KJFK','JBU1101 '
607,'ab0416',1579373220,1579373887,'KFLL',None,'JBU926  '
608,'abd2e6',1579364270,1579373780,'KFLL',None,'DAL1060 '
609,'c0517e',1579362751,1579373669,'KFLL','CYYZ','WJA1232 '
610,'a9033e',1579364048,1579373515,'KFLL','KBKL','PXG680  '
611,'a3813b',1579364343,1579373081,'KFLL','KLGA','DAL1076 '
612,'a3e94e',1579369023,1579372948,'KFLL',None,'JBU1422 '
613,'a60852',1579365945,1579372822,'KFLL','KHOU','SWA3124 '
614,'a77ec5',1579370926,1579372708,'KFLL','KVNC','EJA582  '
615,'a44502',1579364673,1579372603,'KFLL','KCVG','DAL1509 '
616,'a4ae45',1579370524,1579372529,'KFLL',None,'SIL0069 '
617,'aad762',1579364316,1579372428,'KFLL',None,'SWA3133 '
618,'0c6015',1579359612,1579372186,'KFLL',None,'BWA480  '
619,'a2637c',1579371265,1579372081,'KFLL',None,'N253JS  '
620,'a05dd8',1579362721,1579372006,'KFLL','KORD','UAL2335 '
621,'a8c802',1579363433,1579371824,'KFLL','KBWI','NKS305  '
622,'c06751',1579357785,1579371694,'KFLL',None,'WSW746  '
623,'a40d8d',1579365876,1579371584,'KFLL','KRDU','DAL2740 '
624,'a790b3',1579356975,1579371294,'KFLL','KFLL','JBU1795 '
625,'abef54',1579362451,1579370833,'KFLL','KBWI','SWA5269 '
626,'a7a1e8',1579360068,1579370690,'KFLL','KBOS','JBU269  '
627,'a1ee27',1579369668,1579370579,'KFLL',None,'SWA605  '
628,'a8c724',1579365603,1579370508,'KFLL','KATL','DAL1827 '
629,'a83e86',1579367507,1579370405,'KFLL',None,'JBU117  '
630,'a8de33',1579359010,1579370303,'KFLL','KMSP','DAL2901 '
631,'a58a29',1579363216,1579370147,'KFLL','KIAH','UAL2040 '
632,'ad5e27',1579359946,1579370008,'KFLL','KBUF','SWA5038 '
633,'aa7052',1579348555,1579369906,'KFLL','KMDW','SWA220  '
634,'a2401b',1579361375,1579369758,'KFLL','KABE','AAY1723 '
635,'a4b259',1579362708,1579369186,'KFLL','KBNA','SWA2732 '
636,'a318ea',1579367145,1579368777,'KFLL',None,'SWA3925 '
637,'ad99fc',1579360487,1579368659,'KFLL','KDFW','AAL1579 '
638,'a43fba',1579360440,1579368566,'KFLL','KDCA','JBU979  '
639,'aad375',1579367805,1579368487,'KFLL',None,'N797QS  '
640,'a71724',1579366808,1579368399,'KFLL',None,'N556QS  '
641,'ac97e1',1579363463,1579368322,'KFLL','KATL','NKS877  '
642,'aa7a61',1579359784,1579368097,'KFLL','KBWI','SWA5576 '
643,'a9c158',1579356225,1579367856,'KFLL','SKBO','AVA036  '
644,'a3fffa',1579361836,1579367737,'KFLL','KCLT','N357N   '
645,'aa7ac8',1579359240,1579367535,'KFLL','KDAL','SWA3635 '
646,'a1e302',1579358001,1579367445,'KFLL','KISP','SWA3201 '
647,'abb19c',1579365278,1579367358,'KFLL',None,'SWA8506 '
648,'ac9f4f',1579358772,1579367247,'KFLL','TJIG','NKS1959 '
649,'ab4f5d',1579357309,1579367084,'KFLL','KORD','JBU563  '
650,'a56e0d',1579361612,1579366611,'KFLL','KATL','SWA4697 '
651,'a0cc06',1579360913,1579366305,'KFLL','KCLT','AAL1924 '
652,'a4b96a',1579359115,1579366065,'KFLL','KPNS','SIL0096 '
653,'a23fde',1579356739,1579365894,'KFLL',None,'N244LJ  '
654,'a94156',1579360955,1579365825,'KFLL','KATL','DAL2026 '
655,'a83108',1579360422,1579365693,'KFLL','KATL','JBU2932 '
656,'a8d489',1579357531,1579365658,'KFLL','KIAD','UAL1785 '
657,'abd155',1579357292,1579365562,'KFLL','20II','SWA4088 '
658,'a5669f',1579358535,1579365361,'KFLL','KHOU','SWA2634 '
659,'ac712d',1579363053,1579365291,'KFLL','KTPA','SWA5075 '
660,'a83ef2',1579356828,1579364924,'KFLL','KDFW','NKS1967 '
661,'a52c8d',1579355804,1579364795,'KFLL','KMCI','SWA2411 '
662,'c078c1',1579352881,1579364516,'KFLL','CYUL','TSC942  '
663,'a38609',1579354935,1579364283,'KFLL','KTEB','EJA326  '
664,'a1f88b',1579357896,1579364061,'KFLL','KTYS','AAY414  '
665,'aa9e4a',1579355385,1579363820,'KFLL','KSTL','SWA3096 '
666,'a869bc',1579354480,1579363773,'KFLL',None,'JBU959  '
667,'a3ac20',1579363096,1579363706,'KFLL','KFXE','SIL0057 '
668,'ad6ec6',1579353916,1579363518,'KFLL','KORD','AAL2379 '
669,'c0787a',1579303588,1579363400,'KFLL',None,'TSC130  '
670,'abd69d',1579353932,1579363304,'KFLL',None,'DAL1668 '
671,'a3f473',1579354235,1579363268,'KFLL','TJIG','JBU1454 '
672,'a16022',1579361045,1579363166,'KFLL','FA54','DPJ188  '
673,'a97cd7',1579360584,1579363120,'KFLL','KSRQ','N710JB  '
674,'a48a8f',1579353909,1579362989,'KFLL','KJFK','DAL2097 '
675,'a11f9d',1579353570,1579362878,'KFLL','KEWR','UAL335  '
676,'a7f6f6',1579361826,1579362839,'KFLL',None,'JBU1676 '
677,'c01cb7',1579352205,1579362745,'KFLL','CYYZ','WJA1230 '
678,'a82688',1579352276,1579362643,'KFLL',None,'N624QS  '
679,'aa9202',1579351651,1579362571,'KFLL','KBED','N780RE  '
680,'a5741d',1579356017,1579362468,'KFLL','KBNA','SWA2401 '
681,'ac86ac',1579351324,1579362417,'KFLL',None,'NKS408  '
682,'a1741a',1579354313,1579362205,'KFLL','KDCA','JBU1379 '
683,'ab97e6',1579355100,1579362136,'KFLL','KIAH','UAL2083 '
684,'a19d0d',1579353280,1579362098,'KFLL','KJFK','JBU1    '
685,'c051d1',1579350181,1579362009,'KFLL','CNV9','TSC304  '
686,'896174',1579302808,1579361843,'KFLL','OMDB','UAE213  '
687,'a0cdf3',1579353572,1579361787,'KFLL','KDFW','AAL919  '
688,'a5468e',1579357500,1579361647,'KFLL',None,'SWA4591 '
689,'ab6b02',1579353603,1579361543,'KFLL','KPHL','AAL315  '
690,'ac1e2d',1579356623,1579361438,'KFLL','KATL','DAL1420 '
691,'aaa644',1579351061,1579361205,'KFLL','KMKE','SWA4584 '
692,'abb271',1579352683,1579361091,'KFLL','TJIG','SWA4639 '
693,'aa76a8',1579359247,1579360788,'KFLL',None,'SWA3921 '
694,'a3866d',1579350460,1579360490,'KFLL','KBOS','DAL3032 '
695,'acb599',1579352166,1579360000,'KFLL','KPIT','NKS577  '
696,'aaae1b',1579352232,1579359760,'KFLL','KDCA','SWA2345 '
697,'a1a2e0',1579352085,1579359563,'KFLL','KSDF','SWA3704 '
698,'a1fc42',1579351978,1579359476,'KFLL','KCVG','AAY1316 '
699,'a33666',1579350069,1579359445,'KFLL','KHPN','JBU913  '
700,'a3a967',1579358670,1579359329,'KFLL','KOPF','N335LL  '
701,'c050b5',1579346734,1579359219,'KFLL','CYUL','ROU1600 '
702,'a34ecc',1579351414,1579359119,'KFLL','KCVG','FFT1767 '
703,'aac4bb',1579351424,1579358999,'KFLL','KBWI','SWA5720 '
704,'ad36a8',1579347875,1579358905,'KFLL','KBOS','SWA4849 '
705,'a6c013',1579346821,1579358841,'KFLL','SKBO','JBU1558 '
706,'a7d2af',1579352223,1579358728,'KFLL',None,'N603D   '
707,'a1d096',1579357795,1579358644,'KFLL',None,'JBU1894 '
708,'a6cb48',1579349460,1579358539,'KFLL','KCLE','JBU657  '
709,'c050b9',1579348371,1579358468,'KFLL','CYYZ','ROU1620 '
710,'ac8777',1579350065,1579358331,'KFLL','PN62','SWA3150 '
711,'ac0bc4',1579349274,1579358257,'KFLL','KCLE','UAL1235 '
712,'accd69',1579353109,1579358159,'KFLL','KATL','DAL2390 '
713,'aa8864',1579349739,1579358025,'KFLL','KDAL','SWA4953 '
714,'a3d150',1579357153,1579358007,'KFLL','KPMP','EJA345  '
715,'a3c3e6',1579349021,1579357947,'KFLL','KEWR','UAL2097 '
716,'a472b3',1579352843,1579357843,'KFLL',None,'N386MM  '
717,'a187ba',1579351778,1579357762,'KFLL','KCLT','AAL2064 '
718,'a8553c',1579342314,1579357647,'KFLL','KBOS','NKS103  '
719,'a4c0d8',1579354532,1579357527,'KFLL','KTPA','SIL0058 '
720,'a30a0e',1579347703,1579357437,'KFLL','KBUF','SWA3209 '
721,'a91ab7',1579349265,1579357393,'KFLL','KDFW','NKS972A '
722,'a78cfc',1579350550,1579357284,'KFLL','VG42','JBU1145 '
723,'a2fee9',1579348952,1579357152,'KFLL','KPHL','SWA2929 '
724,'aa9985',1579346346,1579357022,'KFLL','KPVD','SWA5671 '
725,'a85caa',1579349262,1579356954,'KFLL','KCMH','NKS445  '
726,'a8c44b',1579347960,1579356827,'KFLL','KLGA','NKS705  '
727,'a55055',1579348920,1579356718,'KFLL','KCMH','SWA2544 '
728,'a83876',1579347960,1579356519,'KFLL','KEWR','JBU1505 '
729,'a8e0a5',1579351592,1579356351,'KFLL','KATL','NKS231  '
730,'a8ebca',1579348487,1579356251,'KFLL','KPHL','NKS1005 '
731,'ac8289',1579347443,1579356135,'KFLL','KLGA','JBU371  '
732,'aaac18',1579351535,1579355909,'KFLL',None,'SWA3459 '
733,'a32ef8',1579349880,1579355784,'KFLL','KRDU','JBU1125 '
734,'a9c6a0',1579347469,1579355686,'KFLL','KSTL','SWA4783 '
735,'a1e9af',1579349704,1579355328,'KFLL',None,'AAY1212 '
736,'a8d327',1579346050,1579355094,'KFLL','KEWR','NKS521  '
737,'a1ee27',1579347916,1579354949,'KFLL','KHOU','SWA3663 '
738,'a6a425',1579346701,1579354886,'KFLL','KACY','NKS259  '
739,'abe501',1579348453,1579354803,'KFLL','KRDU','SWA4064 '
740,'a8b56f',1579345847,1579354731,'KFLL','KBWI','NKS301  '
741,'a67883',1579344019,1579354661,'KFLL','KBOS','JBU569  '
742,'a58e1e',1579346463,1579354543,'KFLL',None,'SWA3291 '
743,'a02088',1579345950,1579354450,'KFLL','KPHL','AAL417  '
744,'a92bec',1579345392,1579354329,'KFLL',None,'NKS1415 '
745,'a5f5bf',1579349174,1579354289,'KFLL','KATL','SWA3106 '
746,'a725a0',1579351595,1579354217,'KFLL','KPIE','N56LW   '
747,'a72b6b',1579344667,1579354066,'KFLL','KBUF','JBU2465 '
748,'0a805c',1579353304,1579353952,'KFLL',None,'BHS201  '
749,'a5a6c1',1579347430,1579353819,'KFLL','KBNA','SWA5690 '
750,'a752ea',1579345593,1579353706,'KFLL','KPHL','JBU375  '
751,'a7130c',1579345951,1579353569,'KFLL','KBWI','SWA4825 '
752,'a3ac20',1579351065,1579353394,'KFLL',None,'SIL0053 '
753,'a891a7',1579350772,1579352997,'KFLL',None,'NKS675  '
754,'ad2095',1579334760,1579352389,'KFLL','KSFO','JBU278  '
755,'a67ca6',1579347847,1579352307,'KFLL',None,'NKS672  '
756,'a781d7',1579346040,1579351120,'KFLL','KATL','JBU467  '
