,ICAO Code,First Seen Timestamp,Last Seen Timestamp,Arrival Airport Code,Destination Airport Code,Flight Number,iaco
448,a542d7,1579383125.0,1579392778,KFLL,nan,SWA5164 ,SWA
451,acc799,1579383297.0,1579392206,KFLL,nan,SWA4814 ,SWA
452,a2ded8,1579387094.0,1579392143,KFLL,nan,SWA2927 ,SWA
453,a1ccc4,1579369207.0,1579392080,KFLL,nan,N215H   ,null
454,a2fb32,1579383599.0,1579391931,KFLL,nan,SWA3142 ,SWA
456,c02209,1579380777.0,1579391576,KFLL,nan,ROU1624 ,ROU
458,a33272,1579381781.0,1579391329,KFLL,nan,FFT2847 ,FFT
459,a6fb32,1579383110.0,1579391248,KFLL,nan,AAL1870 ,AAL
461,a92bec,1579378762.0,1579390962,KFLL,nan,NKS400  ,NKS
463,a708b0,1579385293.0,1579390768,KFLL,nan,AAL2686 ,AAL
464,a70463,1579385730.0,1579390676,KFLL,nan,DAL2334 ,DAL
465,a8bcdd,1579382280.0,1579390600,KFLL,nan,NKS756  ,NKS
466,c04ddc,1579380251.0,1579390504,KFLL,nan,WSW820  ,WSW
469,a3c3e6,1579380941.0,1579390079,KFLL,nan,UAL2215 ,UAL
472,a92b2b,1579378688.0,1579389701,KFLL,nan,PXG690  ,null
473,a993fc,1579387323.0,1579389479,KFLL,KTPA,SWA9003 ,SWA
474,a6740f,1579374373.0,1579389389,KFLL,nan,N515AN  ,null
475,ac4a44,1579381176.0,1579389227,KFLL,nan,AAL2198 ,AAL
476,a793b1,1579370712.0,1579388949,KFLL,nan,ASA38   ,ASA
478,accf07,1579386615.0,1579388624,KFLL,nan,SWA3240 ,SWA
479,ad9e73,1579371742.0,1579388579,KFLL,nan,JBU700  ,JBU
480,a80d47,1579379194.0,1579388518,KFLL,nan,NEW618  ,null
482,a24757,1579379529.0,1579388255,KFLL,nan,SWA5538 ,SWA
483,abbd73,1579381560.0,1579388008,KFLL,nan,SWA5207 ,SWA
484,a4d621,1579378606.0,1579387864,KFLL,nan,SWA5662 ,SWA
485,acb599,1579378762.0,1579387698,KFLL,nan,NKS1970 ,NKS
486,0d0925,1579385561.0,1579387531,KFLL,nan,XACRS   ,null
487,a06e64,1579385868.0,1579387528,KFLL,KSRQ,N127HB  ,null
488,a70bd1,1579382400.0,1579387295,KFLL,nan,DAL2154 ,DAL
489,abd26b,1579376979.0,1579387116,KFLL,nan,SWA3675 ,SWA
490,ac9f4f,1579386278.0,1579387033,KFLL,nan,NKS270  ,NKS
491,aa7abd,1579379736.0,1579386906,KFLL,nan,UAL606  ,UAL
493,a5741d,1579385915.0,1579386689,KFLL,nan,SWA6025 ,SWA
495,a6fe1a,1579381601.0,1579386498,KFLL,nan,N55LP   ,null
498,ab1c47,1579375108.0,1579385942,KFLL,nan,DAL1826 ,DAL
499,aaa96f,1579375685.0,1579385899,KFLL,nan,SWA3438 ,SWA
504,aa11b1,1579382603.0,1579385462,KFLL,nan,DCM6009 ,null
505,a74e7a,1579368311.0,1579385264,KFLL,nan,ASA332  ,ASA
506,c00cd6,1579367737.0,1579385096,KFLL,nan,WJA1630 ,WJA
507,a7ea1d,1579383183.0,1579384786,KFLL,nan,EJA609  ,EJA
508,a5f7a8,1579383472.0,1579384692,KFLL,nan,DCM3530 ,null
510,a29748,1579375694.0,1579384495,KFLL,nan,SWA2873 ,SWA
514,ab635d,1579370587.0,1579384233,KFLL,nan,SWA3097 ,SWA
515,aa8864,1579376266.0,1579384179,KFLL,nan,SWA4955 ,SWA
516,aa3518,1579383430.0,1579384152,KFLL,nan,SWA1631 ,SWA
517,c001ed,1579366069.0,1579384090,KFLL,nan,ASP489  ,null
518,a4c0d8,1579383270.0,1579383998,KFLL,nan,SIL0086 ,SIL
520,a1741a,1579382682.0,1579383724,KFLL,nan,JBU1398 ,JBU
523,a6d3af,1579378393.0,1579383366,KFLL,nan,DAL1099 ,DAL
524,abc4be,1579374721.0,1579383263,KFLL,nan,SWA1208 ,SWA
525,a88d29,1579382460.0,1579383170,KFLL,nan,        ,null
526,0a8054,1579382431.0,1579383127,KFLL,nan,BHS205  ,BHS
527,aa76a8,1579381714.0,1579383024,KFLL,nan,SWA3923 ,SWA
528,a781d7,1579375470.0,1579382947,KFLL,nan,JBU174  ,JBU
529,a91ab7,1579376230.0,1579382857,KFLL,nan,NKS142  ,NKS
530,a21d14,1579372811.0,1579382752,KFLL,nan,SWA3415 ,SWA
531,abc12a,1579374121.0,1579382619,KFLL,nan,SWA4084 ,SWA
532,a43ee8,1579370851.0,1579382510,KFLL,nan,UAL250  ,UAL
533,acf492,1579374099.0,1579382366,KFLL,nan,AAL244  ,AAL
535,a34517,1579381516.0,1579382247,KFLL,nan,N31GJ   ,null
537,acb2ad,1579379722.0,1579381811,KFLL,KTPA,SWA4990 ,SWA
538,ac86ac,1579381080.0,1579381759,KFLL,nan,NKS702  ,NKS
539,a1226e,1579376231.0,1579381619,KFLL,nan,AAL1709 ,AAL
540,a30a0e,1579377096.0,1579381486,KFLL,nan,SWA1007 ,SWA
541,47902f,1579345935.0,1579381289,KFLL,nan,NAX7BW  ,null
542,a55055,1579372833.0,1579380799,KFLL,nan,SWA2337 ,SWA
543,a24a0b,1579373701.0,1579380792,KFLL,KDAB,N247AL  ,null
544,a72b6b,1579379010.0,1579380634,KFLL,nan,JBU1500 ,JBU
545,a2af2a,1579370405.0,1579380507,KFLL,nan,AAY1704 ,AAY
546,a837a3,1579373477.0,1579380378,KFLL,nan,UAL2458 ,UAL
547,a4dd8f,1579371372.0,1579380116,KFLL,nan,SWA2564 ,SWA
549,a36d83,1579378336.0,1579379921,KFLL,nan,N32RW   ,null
550,a1ff83,1579372130.0,1579379896,KFLL,nan,JBU512  ,JBU
552,ad5a18,1579365533.0,1579379593,KFLL,KHWO,N96D    ,null
554,ad694c,1579371586.0,1579379570,KFLL,nan,SWA3621 ,SWA
555,aa649c,1579364553.0,1579379484,KFLL,nan,SWA3708 ,SWA
556,a9073a,1579374433.0,1579379297,KFLL,nan,DAL1009 ,DAL
557,a752ea,1579373914.0,1579379227,KFLL,nan,JBU567  ,JBU
559,a9d605,1579367353.0,1579379093,KFLL,nan,UAL2188 ,UAL
560,a9d62e,1579369440.0,1579378974,KFLL,nan,UAL508  ,UAL
562,aac4bb,1579377541.0,1579378859,KFLL,nan,SWA1216 ,SWA
563,a708da,1579371081.0,1579378827,KFLL,nan,SWA2472 ,SWA
564,a5c289,1579376520.0,1579378767,KFLL,KPIE,N470QS  ,null
566,ab5bf0,1579370872.0,1579378616,KFLL,nan,SWA4924 ,SWA
568,a0b64b,1579365107.0,1579378515,KFLL,nan,N145LP  ,null
569,a8955e,1579369359.0,1579378467,KFLL,nan,NKS197  ,NKS
570,0c6018,1579349379.0,1579378393,KFLL,nan,BWA456  ,BWA
571,aaa107,1579372326.0,1579378366,KFLL,nan,SWA5553 ,SWA
574,a1e5f8,1579371684.0,1579377963,KFLL,nan,AAY1756 ,AAY
575,a87898,1579369292.0,1579377822,KFLL,nan,JBU201  ,JBU
576,abcd77,1579371473.0,1579377740,KFLL,nan,PVO86   ,null
577,a03ce6,1579372140.0,1579377583,KFLL,nan,AAL523  ,AAL
578,a70c91,1579362818.0,1579377462,KFLL,nan,SWA1867 ,SWA
579,ac96e8,1579367202.0,1579377319,KFLL,nan,N910CL  ,null
582,a523b1,1579366556.0,1579376650,KFLL,nan,LXJ430  ,null
583,acdc40,1579365684.0,1579376562,KFLL,nan,DAL2554 ,DAL
584,acaec8,1579371220.0,1579376459,KFLL,nan,AAL1877 ,AAL
585,a3b4d6,1579367970.0,1579376330,KFLL,nan,AAL1845 ,AAL
587,aaa247,1579367951.0,1579376153,KFLL,nan,SWA4841 ,SWA
588,3a4a61,1579362823.0,1579376086,KFLL,nan,FOSTB   ,FOS
589,a1f94c,1579364360.0,1579376007,KFLL,nan,SWA3060 ,SWA
594,abb90d,1579367377.0,1579375467,KFLL,nan,SWA3483 ,SWA
595,0c2069,1579374072.0,1579375437,KFLL,nan,CMP265  ,CMP
596,a622ef,1579374030.0,1579375348,KFLL,KRSW,NJE7QC  ,NJE
597,ac7b87,1579365424.0,1579375259,KFLL,nan,NKS1360 ,NKS
599,a3bda6,1579365915.0,1579374989,KFLL,nan,DAL2598 ,DAL
600,a874e1,1579365915.0,1579374914,KFLL,nan,JBU305  ,JBU
601,ac8577,1579366650.0,1579374820,KFLL,nan,AAL1180 ,AAL
602,a43ea2,1579365664.0,1579374650,KFLL,nan,UAL832  ,UAL
603,a6721b,1579365341.0,1579374461,KFLL,nan,GAJ514  ,null
604,a8e262,1579369461.0,1579374325,KFLL,nan,DAL406  ,DAL
605,a460ab,1579371990.0,1579374240,KFLL,nan,N381TA  ,null
608,abd2e6,1579364270.0,1579373780,KFLL,nan,DAL1060 ,DAL
609,c0517e,1579362751.0,1579373669,KFLL,nan,WJA1232 ,WJA
610,a9033e,1579364048.0,1579373515,KFLL,nan,PXG680  ,null
611,a3813b,1579364343.0,1579373081,KFLL,nan,DAL1076 ,DAL
614,a77ec5,1579370926.0,1579372708,KFLL,KVNC,EJA582  ,EJA
615,a44502,1579364673.0,1579372603,KFLL,nan,DAL1509 ,DAL
618,0c6015,1579359612.0,1579372186,KFLL,nan,BWA480  ,BWA
619,a2637c,1579371265.0,1579372081,KFLL,nan,N253JS  ,null
620,a05dd8,1579362721.0,1579372006,KFLL,nan,UAL2335 ,UAL
622,c06751,1579357785.0,1579371694,KFLL,nan,WSW746  ,WSW
623,a40d8d,1579365876.0,1579371584,KFLL,nan,DAL2740 ,DAL
625,abef54,1579362451.0,1579370833,KFLL,nan,SWA5269 ,SWA
627,a1ee27,1579369668.0,1579370579,KFLL,nan,SWA605  ,SWA
628,a8c724,1579365603.0,1579370508,KFLL,nan,DAL1827 ,DAL
631,a58a29,1579363216.0,1579370147,KFLL,nan,UAL2040 ,UAL
632,ad5e27,1579359946.0,1579370008,KFLL,nan,SWA5038 ,SWA
635,a4b259,1579362708.0,1579369186,KFLL,nan,SWA2732 ,SWA
636,a318ea,1579367145.0,1579368777,KFLL,nan,SWA3925 ,SWA
637,ad99fc,1579360487.0,1579368659,KFLL,nan,AAL1579 ,AAL
639,aad375,1579367805.0,1579368487,KFLL,nan,N797QS  ,null
640,a71724,1579366808.0,1579368399,KFLL,nan,N556QS  ,null
642,aa7a61,1579359784.0,1579368097,KFLL,nan,SWA5576 ,SWA
643,a9c158,1579356225.0,1579367856,KFLL,nan,AVA036  ,AVA
644,a3fffa,1579361836.0,1579367737,KFLL,nan,N357N   ,null
645,aa7ac8,1579359240.0,1579367535,KFLL,nan,SWA3635 ,SWA
646,a1e302,1579358001.0,1579367445,KFLL,nan,SWA3201 ,SWA
650,a56e0d,1579361612.0,1579366611,KFLL,nan,SWA4697 ,SWA
651,a0cc06,1579360913.0,1579366305,KFLL,nan,AAL1924 ,AAL
652,a4b96a,1579359115.0,1579366065,KFLL,KPNS,SIL0096 ,SIL
654,a94156,1579360955.0,1579365825,KFLL,nan,DAL2026 ,DAL
656,a8d489,1579357531.0,1579365658,KFLL,nan,UAL1785 ,UAL
657,abd155,1579357292.0,1579365562,KFLL,nan,SWA4088 ,SWA
658,a5669f,1579358535.0,1579365361,KFLL,nan,SWA2634 ,SWA
661,a52c8d,1579355804.0,1579364795,KFLL,nan,SWA2411 ,SWA
662,c078c1,1579352881.0,1579364516,KFLL,nan,TSC942  ,TSC
663,a38609,1579354935.0,1579364283,KFLL,nan,EJA326  ,EJA
664,a1f88b,1579357896.0,1579364061,KFLL,nan,AAY414  ,AAY
667,a3ac20,1579363096.0,1579363706,KFLL,KFXE,SIL0057 ,SIL
668,ad6ec6,1579353916.0,1579363518,KFLL,nan,AAL2379 ,AAL
669,c0787a,1579303588.0,1579363400,KFLL,nan,TSC130  ,TSC
670,abd69d,1579353932.0,1579363304,KFLL,nan,DAL1668 ,DAL
672,a16022,1579361045.0,1579363166,KFLL,nan,DPJ188  ,null
673,a97cd7,1579360584.0,1579363120,KFLL,KSRQ,N710JB  ,null
675,a11f9d,1579353570.0,1579362878,KFLL,nan,UAL335  ,UAL
676,a7f6f6,1579361826.0,1579362839,KFLL,nan,JBU1676 ,JBU
677,c01cb7,1579352205.0,1579362745,KFLL,nan,WJA1230 ,WJA
678,a82688,1579352276.0,1579362643,KFLL,nan,N624QS  ,null
679,aa9202,1579351651.0,1579362571,KFLL,nan,N780RE  ,null
683,ab97e6,1579355100.0,1579362136,KFLL,nan,UAL2083 ,UAL
686,896174,1579302808.0,1579361843,KFLL,nan,UAE213  ,UAE
687,a0cdf3,1579353572.0,1579361787,KFLL,nan,AAL919  ,AAL
688,a5468e,1579357500.0,1579361647,KFLL,nan,SWA4591 ,SWA
689,ab6b02,1579353603.0,1579361543,KFLL,nan,AAL315  ,AAL
690,ac1e2d,1579356623.0,1579361438,KFLL,nan,DAL1420 ,DAL
691,aaa644,1579351061.0,1579361205,KFLL,nan,SWA4584 ,SWA
692,abb271,1579352683.0,1579361091,KFLL,nan,SWA4639 ,SWA
697,a1a2e0,1579352085.0,1579359563,KFLL,nan,SWA3704 ,SWA
698,a1fc42,1579351978.0,1579359476,KFLL,nan,AAY1316 ,AAY
699,a33666,1579350069.0,1579359445,KFLL,nan,JBU913  ,JBU
700,a3a967,1579358670.0,1579359329,KFLL,KOPF,N335LL  ,null
701,c050b5,1579346734.0,1579359219,KFLL,nan,ROU1600 ,ROU
702,a34ecc,1579351414.0,1579359119,KFLL,nan,FFT1767 ,FFT
704,ad36a8,1579347875.0,1579358905,KFLL,nan,SWA4849 ,SWA
706,a7d2af,1579352223.0,1579358728,KFLL,nan,N603D   ,null
707,a1d096,1579357795.0,1579358644,KFLL,nan,JBU1894 ,JBU
708,a6cb48,1579349460.0,1579358539,KFLL,nan,JBU657  ,JBU
710,ac8777,1579350065.0,1579358331,KFLL,nan,SWA3150 ,SWA
711,ac0bc4,1579349274.0,1579358257,KFLL,nan,UAL1235 ,UAL
712,accd69,1579353109.0,1579358159,KFLL,nan,DAL2390 ,DAL
714,a3d150,1579357153.0,1579358007,KFLL,KPMP,EJA345  ,EJA
716,a472b3,1579352843.0,1579357843,KFLL,nan,N386MM  ,null
717,a187ba,1579351778.0,1579357762,KFLL,nan,AAL2064 ,AAL
723,a2fee9,1579348952.0,1579357152,KFLL,nan,SWA2929 ,SWA
724,aa9985,1579346346.0,1579357022,KFLL,nan,SWA5671 ,SWA
726,a8c44b,1579347960.0,1579356827,KFLL,nan,NKS705  ,NKS
731,ac8289,1579347443.0,1579356135,KFLL,nan,JBU371  ,JBU
734,a9c6a0,1579347469.0,1579355686,KFLL,nan,SWA4783 ,SWA
738,a6a425,1579346701.0,1579354886,KFLL,nan,NKS259  ,NKS
739,abe501,1579348453.0,1579354803,KFLL,nan,SWA4064 ,SWA
740,a8b56f,1579345847.0,1579354731,KFLL,nan,NKS301  ,NKS
741,a67883,1579344019.0,1579354661,KFLL,nan,JBU569  ,JBU
742,a58e1e,1579346463.0,1579354543,KFLL,nan,SWA3291 ,SWA
743,a02088,1579345950.0,1579354450,KFLL,nan,AAL417  ,AAL
746,a725a0,1579351595.0,1579354217,KFLL,KPIE,N56LW   ,null
748,0a805c,1579353304.0,1579353952,KFLL,nan,BHS201  ,BHS
749,a5a6c1,1579347430.0,1579353819,KFLL,nan,SWA5690 ,SWA
751,a7130c,1579345951.0,1579353569,KFLL,nan,SWA4825 ,SWA
755,a67ca6,1579347847.0,1579352307,KFLL,nan,NKS672  ,NKS
757,aca29a,1579342413.0,1579350989,KFLL,nan,JBU601  ,JBU
759,abc07b,1579348434.0,1579350727,KFLL,nan,SWA3276 ,SWA
762,a67538,1579348143.0,1579350385,KFLL,KTPA,NKS571  ,NKS
763,a70aa1,1579331953.0,1579349742,KFLL,nan,ASA982  ,ASA
767,a13767,1579340958.0,1579347116,KFLL,nan,FDX1400 ,FDX
770,ac7f3e,1579338545.0,1579345785,KFLL,nan,NKS374  ,NKS
772,e4908e,1579316401.0,1579345598,KFLL,nan,AZU8704 ,AZU
774,ad6bdc,1579328661.0,1579345136,KFLL,nan,JBU100  ,JBU
776,a78ffa,1579328590.0,1579344825,KFLL,nan,ASA865  ,ASA
780,aacf19,1579329802.0,1579344137,KFLL,nan,JBU8    ,JBU
781,ac21e4,1579282588.0,1579343879,KFLL,nan,DAL2274 ,DAL
783,a94236,1579334656.0,1579343622,KFLL,nan,NKS647  ,NKS
793,a85f29,1579321392.0,1579330023,KFLL,nan,UAL2297 ,UAL
795,a90383,1579321179.0,1579326049,KFLL,nan,DAL2677 ,DAL
796,a5f1ca,1579317536.0,1579325839,KFLL,nan,UAL711  ,UAL
799,a16db9,1579319793.0,1579324878,KFLL,nan,AAL2338 ,AAL
800,ad7f96,1579301673.0,1579324391,KFLL,nan,SWA1058 ,SWA
802,0d0b89,1579322156.0,1579324026,KFLL,nan,LET5292 ,null
806,a92365,1579316404.0,1579322199,KFLL,nan,UAL2025 ,UAL
807,a716f6,1579293428.0,1579322105,KFLL,nan,DAL2786 ,DAL
809,a2b810,1579316427.0,1579321874,KFLL,nan,UAL1098 ,UAL
810,c01795,1579288394.0,1579321775,KFLL,nan,ROU1987 ,ROU
812,a9085d,1579320954.0,1579321597,KFLL,KFXE,EJA681  ,EJA
813,a8222c,1579300845.0,1579321491,KFLL,nan,JBU858  ,JBU
814,a3a086,1579316509.0,1579321392,KFLL,nan,UAL2100 ,UAL
816,acf0da,1579316402.0,1579321209,KFLL,nan,AAL934  ,AAL
819,abb222,1579301784.0,1579320893,KFLL,nan,SWA1401 ,SWA
820,abf308,1579316405.0,1579320763,KFLL,nan,SWA379  ,SWA
823,aa5941,1579303594.0,1579320351,KFLL,nan,EJA766  ,EJA
825,a5c173,1579316738.0,1579320127,KFLL,nan,N470DP  ,null
826,a29391,1579317960.0,1579319944,KFLL,nan,SWA1358 ,SWA
827,a83174,1579316404.0,1579319840,KFLL,nan,NKS1334 ,NKS
829,a0cf55,1579303399.0,1579319457,KFLL,nan,EJA151  ,EJA
830,ad5329,1579301831.0,1579319332,KFLL,nan,JBU1578 ,JBU
831,a53f20,1579316409.0,1579319138,KFLL,nan,SWA570  ,SWA
833,ade252,1579316543.0,1579318349,KFLL,nan,JBU1271 ,JBU
835,a4ec6b,1579302562.0,1579318036,KFLL,nan,SWA686  ,SWA
836,a43eed,1579300214.0,1579317860,KFLL,nan,UAL574  ,UAL
840,a373da,1579296530.0,1579304821,KFLL,nan,DAL2195 ,DAL
841,abf32f,1579295923.0,1579304660,KFLL,nan,SWA367  ,SWA
843,a29611,1579298336.0,1579304563,KFLL,nan,JBU645  ,JBU
844,abe075,1579292284.0,1579304441,KFLL,nan,SWA5444 ,SWA
845,a41090,1579295730.0,1579304426,KFLL,nan,FFT2847 ,FFT
850,a6f5b5,1579285749.0,1579304014,KFLL,nan,ASA38   ,ASA
851,a20d77,1579299074.0,1579303907,KFLL,nan,AAY1215 ,AAY
854,a9e2e6,1579294772.0,1579303431,KFLL,nan,SWA1350 ,SWA
855,c0571c,1579292240.0,1579303245,KFLL,nan,CGGZR   ,null
856,a6503c,1579294661.0,1579303157,KFLL,nan,N506AB  ,null
857,ad2c19,1579295093.0,1579303140,KFLL,nan,AAL2198 ,AAL
858,a977d4,1579295421.0,1579303029,KFLL,nan,AAL1870 ,AAL
860,a6ffed,1579297202.0,1579302809,KFLL,nan,FDX910  ,FDX
861,a69b8b,1579301941.0,1579302674,KFLL,nan,N525AK  ,null
862,ada6ed,1579297278.0,1579302545,KFLL,nan,AAL2686 ,AAL
864,a93711,1579294831.0,1579302278,KFLL,nan,NKS1811 ,NKS
865,a9d031,1579300225.0,1579302152,KFLL,KSRQ,EJA731  ,EJA
869,ada227,1579285531.0,1579301602,KFLL,nan,JBU700  ,JBU
871,a46819,1579300391.0,1579301105,KFLL,nan,N383TA  ,null
872,a591d5,1579279213.0,1579301069,KFLL,nan,SWA1609 ,SWA
875,42433c,1579299219.0,1579300839,KFLL,nan,VPBRJ   ,null
878,abe00f,1579291036.0,1579300502,KFLL,nan,SWA835  ,SWA
879,abb52c,1579291629.0,1579300442,KFLL,nan,SWA304  ,SWA
880,a23a28,1579293531.0,1579300370,KFLL,nan,UAL606  ,UAL
883,aca306,1579294931.0,1579299849,KFLL,nan,NKS537  ,NKS
884,4d210b,1579291396.0,1579299751,KFLL,nan,VJT904  ,null
885,a6ee47,1579283793.0,1579299625,KFLL,nan,ASA332  ,ASA
887,a4fd0e,1579291351.0,1579299360,KFLL,nan,EJA420  ,EJA
890,0a806f,1579297805.0,1579298890,KFLL,nan,BHS205  ,BHS
893,ab8f0d,1579287427.0,1579298520,KFLL,nan,DAL1826 ,DAL
894,0d8342,1579281018.0,1579298319,KFLL,nan,YV3044  ,null
895,a326d8,1579297275.0,1579298138,KFLL,nan,N302AZ  ,null
897,abb9df,1579290936.0,1579297829,KFLL,nan,SWA358  ,SWA
898,a03210,1579292736.0,1579297799,KFLL,nan,N111Y   ,null
903,a7d751,1579289852.0,1579297339,KFLL,nan,NKS1858 ,NKS
904,aa513d,1579296527.0,1579297272,KFLL,KFLL,N764JS  ,null
905,ab63d7,1579288231.0,1579297167,KFLL,nan,DAL1704 ,DAL
906,aa7d09,1579296074.0,1579297009,KFLL,nan,EJA775  ,EJA
907,aa1f2f,1579290921.0,1579296918,KFLL,nan,EJA751  ,EJA
911,aab1af,1579294582.0,1579296501,KFLL,nan,SWA512  ,SWA
912,ad4470,1579295022.0,1579296486,KFLL,KMKY,N954KM  ,null
913,ad3997,1579287233.0,1579296347,KFLL,nan,AAL2869 ,AAL
914,a1175a,1579280997.0,1579296244,KFLL,nan,N17FJ   ,null
916,ac1f0e,1579287406.0,1579295622,KFLL,nan,AAL244  ,AAL
917,a91eca,1579285814.0,1579295428,KFLL,nan,N687SB  ,null
918,a7178c,1579289740.0,1579295180,KFLL,nan,AAL1709 ,AAL
922,a4ab49,1579292575.0,1579294680,KFLL,nan,N40LG   ,null
923,a99f21,1579286748.0,1579294618,KFLL,nan,SWA689  ,SWA
924,aad32f,1579286371.0,1579294517,KFLL,nan,SWA1524 ,SWA
925,a6044f,1579293122.0,1579294417,KFLL,nan,N487TM  ,null
928,a2d27c,1579293396.0,1579294038,KFLL,nan,JBU2014 ,JBU
933,a54979,1579292688.0,1579293436,KFLL,nan,EGS644  ,null
935,a0c2ca,1579292573.0,1579293208,KFLL,KFLL,N1480K  ,null
936,abd135,1579283680.0,1579293076,KFLL,nan,SWA1161 ,SWA
937,a97020,1579291626.0,1579292982,KFLL,nan,SWA1216 ,SWA
938,47c5c9,1579257987.0,1579292758,KFLL,nan,NAX35H  ,null
939,a02e0a,1579284769.0,1579292662,KFLL,nan,AAL1532 ,AAL
941,0c6032,1579291562.0,1579292537,KFLL,nan,BWA033  ,BWA
942,a8d4b0,1579285474.0,1579292429,KFLL,nan,UAL2458 ,UAL
943,a70e99,1579284820.0,1579292373,KFLL,nan,N554DG  ,null
944,a8e84c,1579291414.0,1579292316,KFLL,nan,N673QS  ,null
946,acaef6,1579270814.0,1579292217,KFLL,nan,SWA1607 ,SWA
947,abb5bf,1579284369.0,1579292008,KFLL,nan,SWA2172 ,SWA
948,a6c781,1579283450.0,1579291911,KFLL,nan,JBU201  ,JBU
949,a23200,1579287106.0,1579291789,KFLL,nan,SWA1549 ,SWA
951,a2dda1,1579283109.0,1579291649,KFLL,nan,JBU2054 ,JBU
952,aa733b,1579282893.0,1579291549,KFLL,nan,SWA1079 ,SWA
953,ab34ea,1579282645.0,1579291469,KFLL,nan,DAL2918 ,DAL
955,abfbd0,1579282112.0,1579291308,KFLL,nan,UAL508  ,UAL
959,aaeb48,1579278707.0,1579290978,KFLL,nan,N802WJ  ,null
961,0c20ad,1579236133.0,1579290698,KFLL,nan,CMP284  ,CMP
963,abe030,1579289810.0,1579290479,KFLL,nan,SWA1113 ,SWA
964,ad9bc8,1579284990.0,1579290395,KFLL,nan,AAL523  ,AAL
965,a47aac,1579289603.0,1579290328,KFLL,KFLL,N388TA  ,null
967,abd1c5,1579281090.0,1579289989,KFLL,nan,SWA724  ,SWA
969,a76e37,1579280947.0,1579289571,KFLL,nan,XOJ578  ,null
970,aa6c57,1579281225.0,1579289459,KFLL,nan,SWA9004 ,SWA
974,a63e62,1579251471.0,1579288870,KFLL,nan,N501HM  ,null
975,a03618,1579280084.0,1579288738,KFLL,nan,UAL832  ,UAL
977,a757ae,1579282268.0,1579288586,KFLL,nan,AAL1877 ,AAL
978,ac7e09,1579280417.0,1579288539,KFLL,nan,AAL1180 ,AAL
980,aab1d2,1579283410.0,1579288421,KFLL,nan,SWA8516 ,SWA
981,aa6f17,1579287334.0,1579288339,KFLL,nan,SWA1858 ,SWA
983,a48321,1579279287.0,1579288215,KFLL,nan,DAL1076 ,DAL
985,c01a59,1579277031.0,1579288019,KFLL,nan,ROU1602 ,ROU
987,a97fcf,1579285533.0,1579287918,KFLL,KPIE,N711AL  ,null
989,a8e20f,1579282884.0,1579287736,KFLL,nan,DAL406  ,DAL
991,ac8e1d,1579278273.0,1579287357,KFLL,nan,AAL687  ,AAL
993,a46d8f,1579275277.0,1579287147,KFLL,nan,UAL2188 ,UAL
994,aa7b10,1579284548.0,1579286891,KFLL,KTPA,SWA910  ,SWA
995,a69c5e,1579281669.0,1579286749,KFLL,nan,N525JW  ,null
1001,a88072,1579276780.0,1579285539,KFLL,nan,NKS1360 ,NKS
1002,0c6031,1579272340.0,1579285455,KFLL,nan,BWA480  ,BWA
1003,0c4152,1579277081.0,1579285386,KFLL,nan,HI1040  ,null
1004,ad15cf,1579277430.0,1579285267,KFLL,nan,AAL1845 ,AAL
1010,a5bf76,1579274946.0,1579284502,KFLL,nan,DPJ47   ,null
1012,a954c6,1579283003.0,1579283933,KFLL,nan,N700CF  ,null
1015,abae2c,1579278673.0,1579283541,KFLL,nan,SWA2268 ,SWA
1016,c0360e,1579274168.0,1579283451,KFLL,nan,WJA1232 ,WJA
1017,a94bfc,1579274851.0,1579283309,KFLL,nan,UAL2335 ,UAL
1018,a56661,1579275893.0,1579282679,KFLL,nan,UAL2040 ,UAL
1019,0d086e,1579272300.0,1579282574,KFLL,nan,XAUCI   ,XAU
1020,ab14d9,1579273458.0,1579282284,KFLL,nan,DAL1060 ,DAL
1022,a74d28,1579270290.0,1579281599,KFLL,nan,N57ME   ,null
1024,ac7a5e,1579273292.0,1579281253,KFLL,nan,AAL1579 ,AAL
1026,a61d3e,1579272973.0,1579280770,KFLL,nan,SWA1195 ,SWA
1027,a17ad2,1579268923.0,1579280698,KFLL,nan,AVA036  ,AVA
1030,a49d16,1579272750.0,1579280138,KFLL,nan,DAL1509 ,DAL
1031,ac6751,1579264343.0,1579280025,KFLL,nan,SIY899  ,null
1033,abaeb2,1579267749.0,1579279720,KFLL,nan,SWA1859 ,SWA
1034,a6b569,1579270090.0,1579279526,KFLL,nan,N531P   ,null
1037,a94b72,1579270313.0,1579279255,KFLL,nan,UAL2139 ,UAL
1041,a997be,1579276341.0,1579278929,KFLL,nan,N717TG  ,null
1043,aa8469,1579276710.0,1579278565,KFLL,nan,SWA9012 ,SWA
1044,a7824e,1579267772.0,1579278447,KFLL,nan,DAL2901 ,DAL
1047,a39aa6,1579275891.0,1579277678,KFLL,nan,EMB163  ,null
1049,a732d9,1579268010.0,1579277219,KFLL,nan,JBU959  ,JBU
1050,a194aa,1579268251.0,1579277109,KFLL,nan,JBU1    ,JBU
1051,c00734,1579267291.0,1579277019,KFLL,nan,WJA1230 ,WJA
1053,a0032f,1579268108.0,1579276829,KFLL,nan,JNY10   ,null
1055,a74f33,1579268352.0,1579276610,KFLL,nan,JBU1454 ,JBU
1057,a3e9c5,1579267652.0,1579276499,KFLL,nan,DAL1948 ,DAL
